,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
277,225570,KR7225570001,넥슨게임즈,KOSDAQ,우량기업부,14110,2,-40,-0.28,14260,14260,14090,112645,1591111610,928448864700,65800770,KSQ
278,213420,KR7213420003,덕산네오룩스,KOSDAQ GLOBAL,우량기업부,37300,1,50,0.13,37650,37700,36850,35143,1307731600,926202976700,24831179,KSQ
279,383310,KR7383310000,에코프로에이치엔,KOSDAQ,중견기업부,60500,2,-800,-1.31,60900,61100,59700,66611,4020994500,925948386000,15304932,KSQ
280,137400,KR7137400008,피엔티,KOSDAQ GLOBAL,우량기업부,40500,1,350,0.87,39950,40800,39250,135206,5404562150,921018519000,22741198,KSQ
281,271940,KR7271940009,일진하이솔루스,KOSPI,,25250,1,200,0.8,25050,25350,24800,11482,287847500,916908047500,36313190,STK
282,278280,KR7278280003,천보,KOSDAQ GLOBAL,우량기업부,91100,1,1600,1.79,89400,91900,88000,29323,2646498200,911000000000,10000000,KSQ
283,001430,KR7001430008,세아베스틸지주,KOSPI,,25000,1,100,0.4,25000,25100,24600,67386,1676537700,896552975000,35862119,STK
284,006120,KR7006120000,SK디스커버리,KOSPI,,47000,2,-400,-0.84,47350,47600,46300,44571,2093826450,894779185000,19037855,STK
285,100090,KR7100090000,SK오션플랜트,KOSPI,,15100,2,-460,-2.96,15670,15680,14920,483621,7299768700,893853076800,59195568,STK
286,009900,KR7009900002,명신산업,KOSPI,,16970,2,-100,-0.59,17120,17120,16910,117783,2000524030,890418157010,52470133,STK
287,082640,KR7082640004,동양생명,KOSPI,,5480,2,-150,-2.66,5660,5700,5470,224820,1250789200,884245045800,161358585,STK
288,003030,KR7003030004,세아제강지주,KOSPI,,213500,1,500,0.23,213000,215000,206000,4363,914118500,884243769500,4141657,STK
289,300720,KR7300720000,한일시멘트,KOSPI,,12650,2,-140,-1.09,12910,12910,12630,19905,253343830,876158481000,69261540,STK
290,214320,KR7214320004,이노션,KOSPI,,21850,2,-300,-1.35,22350,22350,21800,23236,510984000,874000000000,40000000,STK
291,048410,KR7048410005,현대바이오,KOSDAQ,중견기업부,21950,2,-100,-0.45,21900,22150,21400,189647,4132705850,873992105600,39817408,KSQ
292,002350,KR7002350007,넥센타이어,KOSPI,,8910,1,100,1.14,8810,8970,8750,87587,779241370,870220784070,97667877,STK
293,336370,KR7336370002,솔루스첨단소재,KOSPI,,12370,1,360,3.0,11970,12460,11800,228098,2781053590,868588545280,70217344,STK
294,003380,KR7003380003,하림지주,KOSDAQ GLOBAL,우량기업부,7730,2,-180,-2.28,7940,7940,7690,234156,1820368440,865803450330,112005621,KSQ
295,010780,KR7010780005,아이에스동서,KOSPI,,27950,2,-350,-1.24,28200,28250,27850,18057,505957900,863448337700,30892606,STK
296,420770,KR7420770000,기가비스,KOSDAQ,중견기업부,68100,2,-700,-1.02,68800,70100,68000,46120,3163383100,863219119800,12675758,KSQ
297,007340,KR7007340003,DN오토모티브,KOSPI,,86200,2,-2200,-2.49,89100,89200,86100,14116,1231383600,861483231000,9994005,STK
298,105630,KR7105630008,한세실업,KOSPI,,21450,1,250,1.18,21200,21450,20800,31334,661440000,858000000000,40000000,STK
299,101490,KR7101490001,에스앤에스텍,KOSDAQ,우량기업부,39850,2,-150,-0.38,39900,40500,39550,89589,3579199100,854840162950,21451447,KSQ
300,003850,KR7003850005,보령,KOSPI,,12390,2,-250,-1.98,12570,12570,12280,230121,2855439920,851069100000,68690000,STK
301,093370,KR7093370005,후성,KOSPI,,8990,3,0,0.0,9000,9080,8860,203014,1820917110,848225414960,94352104,STK
302,195870,KR7195870001,해성디에스,KOSPI,,49800,2,-300,-0.6,50100,50400,49800,24596,1229923900,846600000000,17000000,STK
303,084370,KR7084370006,유진테크,KOSDAQ GLOBAL,우량기업부,36650,1,2450,7.16,34500,38150,34500,749844,27518273850,839872939300,22916042,KSQ
304,086450,KR7086450004,동국제약,KOSDAQ GLOBAL,우량기업부,18850,1,130,0.69,18770,18880,18600,75166,1407083420,838071000000,44460000,KSQ
305,001060,KR7001060003,JW중외제약,KOSPI,,35850,1,1900,5.6,34250,36550,34100,294292,10464130500,834800590500,23285930,STK
306,039200,KR7039200001,오스코텍,KOSDAQ,벤처기업부,21850,1,1650,8.17,20150,22950,19920,721522,15660719730,829949482300,37983958,KSQ
307,365550,KR7365550003,ESR켄달스퀘어리츠,KOSPI,,3880,1,15,0.39,3865,3885,3860,45491,176075560,826785320000,213089000,STK
308,069260,KR7069260008,TKG휴켐스,KOSPI,,20200,3,0,0.0,20250,20350,20100,33959,686554450,825747477600,40878588,STK
309,178320,KR7178320008,서진시스템,KOSDAQ,우량기업부,21900,3,0,0.0,21750,22100,21350,278330,6032107050,823016059800,37580642,KSQ
310,101360,KR7101360006,에코앤드림,KOSDAQ,우량기업부,71500,1,2900,4.23,68600,74900,68600,868202,62183562700,819052734500,11455283,KSQ
311,114090,KR7114090004,GKL,KOSPI,,13220,2,-440,-3.22,13800,13800,13180,382638,5130943100,817731957400,61855670,STK
312,456040,KR7456040005,OCI,KOSPI,,90900,2,-1200,-1.3,91700,92100,90600,14755,1341155000,817239631500,8990535,STK
313,003540,KR7003540002,대신증권,KOSPI,,16000,2,-40,-0.25,16020,16130,15950,60603,970208000,812374400000,50773400,STK
314,122870,KR7122870009,와이지엔터테인먼트,KOSDAQ,우량기업부,43350,2,-50,-0.12,43350,43650,42850,51020,2207271700,810242668650,18690719,KSQ
315,336570,KR7336570007,원텍,KOSDAQ,기술성장기업부,9110,1,170,1.9,8940,9210,8800,542482,4905452910,803264365650,88173915,KSQ
316,348950,KR7348950007,제이알글로벌리츠,KOSPI,,4035,2,-5,-0.12,4050,4055,4030,149547,604510630,796412160000,197376000,STK
317,002840,KR7002840007,미원상사,KOSPI,,167400,1,800,0.48,166600,168400,166600,1014,169665100,795150000000,4750000,STK
318,001530,KR7001530005,DI동일,KOSPI,,31850,1,400,1.27,31450,32100,31350,101669,3231152250,787925779550,24738643,STK
319,005250,KR7005250006,녹십자홀딩스,KOSPI,,16680,1,270,1.65,16410,16730,16280,75698,1255247350,784430542800,47028210,STK
320,222080,KR7222080004,씨아이에스,KOSDAQ,중견기업부,11120,2,-10,-0.09,11150,11190,10840,314478,3470571700,781264645440,70257612,KSQ
321,066575,KR7066571001,LG전자우,KOSPI,,45400,2,-650,-1.41,46100,46150,45300,11330,516397400,780244036800,17185992,STK
322,016380,KR7016380008,KG스틸,KOSPI,,7740,2,-120,-1.53,7860,7870,7730,277820,2156902660,774068862780,100008897,STK
323,215200,KR7215200007,메가스터디교육,KOSDAQ GLOBAL,우량기업부,66100,1,2400,3.77,64000,66500,62700,44006,2860356600,773004731400,11694474,KSQ
324,009450,KR7009450008,경동나비엔,KOSPI,,53000,1,1600,3.11,51600,53500,51500,106403,5632310000,772135376000,14568592,STK
325,330590,KR7330590001,롯데리츠,KOSPI,,3155,1,5,0.16,3145,3170,3145,78926,249367895,766566829020,242968884,STK
326,131970,KR7131970006,두산테스나,KOSDAQ,우량기업부,44450,2,-700,-1.55,45200,45300,44250,110820,4948005850,755941858700,17006566,KSQ
327,376300,KR7376300000,디어유,KOSDAQ,기술성장기업부,31750,2,-750,-2.31,32200,32200,31550,17886,568478150,753694390500,23738406,KSQ
328,089030,KR7089030001,테크윙,KOSDAQ,우량기업부,20150,2,-1400,-6.5,20750,21050,19910,1464012,29713826290,752675946750,37353645,KSQ
329,005440,KR7005440003,현대지에프홀딩스,KOSPI,,4825,2,-80,-1.63,4875,4900,4805,374034,1811126825,752238252325,155904301,STK
330,192650,KR7192650000,드림텍,KOSPI,,10900,2,-320,-2.85,11220,11300,10900,586378,6445344860,749900281900,68798191,STK
331,015750,KR7015750003,성우하이텍,KOSDAQ,우량기업부,9290,2,-280,-2.93,9550,9650,9270,880421,8315247270,743200000000,80000000,KSQ
332,418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,23450,1,1350,6.11,22200,23600,22000,239635,5510186300,740217376850,31565773,KSQ
333,950160,KR8840120008,코오롱티슈진,KOSDAQ,관리종목(소속부없음),10150,2,-140,-1.36,10240,10300,10090,41174,419767350,738926394500,72800630,KSQ
334,053800,KR7053800009,안랩,KOSDAQ,우량기업부,73600,2,-500,-0.67,74200,74400,73300,24615,1815086900,737019728000,10013855,KSQ
335,025320,KR7025320003,시노펙스,KOSDAQ,우량기업부,8770,1,560,6.82,8300,8930,8200,5368940,46793327520,735083298720,83817936,KSQ
336,031980,KR7031980006,피에스케이홀딩스,KOSDAQ,우량기업부,33950,1,1350,4.14,33150,34650,32900,397431,13453672650,732043310250,21562395,KSQ
337,204270,KR7204270003,제이앤티씨,KOSDAQ,중견기업부,12590,1,670,5.62,11920,12600,11810,307662,3801048730,728312186940,57848466,KSQ
338,000815,KR7000811000,삼성화재우,KOSPI,,227000,2,-5000,-2.16,232000,232000,225000,11205,2547884500,724584000000,3192000,STK
339,002240,KR7002240000,고려제강,KOSPI,,28900,2,-1600,-5.25,30250,31000,27950,561391,16398434550,722500000000,25000000,STK
340,003280,KR7003280005,흥아해운,KOSPI,,3005,1,35,1.18,3040,3085,2925,1956657,5884152140,722476821495,240424899,STK
